ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,2.3191042517483775,2.282256973550957,3.1364619741396274,2.319104248563488,2.319104254845498,0.3852594924929945,0.3852594924929945,0.3852594924929945,0.3852594924929945,0.3852594924929945,0.3852594924929945,0.0,0.0,0.0,2.704363744241372
2021-01-01,2.346783922926806,2.2617738582932176,3.1676174576461786,2.3467839127583194,2.346783932691958,0.3659963975649436,0.3659963975649436,0.3659963975649436,0.3659963975649436,0.3659963975649436,0.3659963975649436,0.0,0.0,0.0,2.7127803204917496
2022-01-01,2.374387966588353,2.2493249175031265,3.1967091402761145,2.3743879478368695,2.3743879850173153,0.3332528606045985,0.3332528606045985,0.3332528606045985,0.3332528606045985,0.3332528606045985,0.3332528606045985,0.0,0.0,0.0,2.7076408271929515
2023-01-01,2.4019920102499004,2.2979241083599193,3.171758854094075,2.401991980846333,2.4019920392466787,0.33967530509797256,0.33967530509797256,0.33967530509797256,0.33967530509797256,0.33967530509797256,0.33967530509797256,0.0,0.0,0.0,2.741667315347873
