ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,-0.20075150755244608,0.7082269673381779,2.9682943143246865,-0.20075151088287696,-0.2007515045273103,2.0362119837361563,2.0362119837361563,2.0362119837361563,2.0362119837361563,2.0362119837361563,2.0362119837361563,0.0,0.0,0.0,1.83546047618371
2021-01-01,-0.2445019904023771,0.4304759564155076,2.709226696501218,-0.24450200124547902,-0.2445019808088182,1.7863529840752204,1.7863529840752204,1.7863529840752204,1.7863529840752204,1.7863529840752204,1.7863529840752204,0.0,0.0,0.0,1.5418509936728433
2022-01-01,-0.2881329364139201,0.4548474955567463,2.6498071451444507,-0.2881329550701861,-0.28813291834012045,1.8645178363007073,1.8645178363007073,1.8645178363007073,1.8645178363007073,1.8645178363007073,1.8645178363007073,0.0,0.0,0.0,1.5763848998867873
2023-01-01,-0.33176388242546334,0.4597808192467131,2.8523929411780067,-0.33176391085453255,-0.33176385576883394,1.9478379340420269,1.9478379340420269,1.9478379340420269,1.9478379340420269,1.9478379340420269,1.9478379340420269,0.0,0.0,0.0,1.6160740516165635
