ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,-1.256110170265098,-1.1275941714502928,2.3382197624223204,-1.2561101740701062,-1.2561101664405743,1.861657073371994,1.861657073371994,1.861657073371994,1.861657073371994,1.861657073371994,1.861657073371994,0.0,0.0,0.0,0.6055469031068959
2021-01-01,-1.4107849473144436,-1.296645731044675,2.170586423389212,-1.4107849593770676,-1.4107849361662075,1.8073079446463571,1.8073079446463571,1.8073079446463571,1.8073079446463571,1.8073079446463571,1.8073079446463571,0.0,0.0,0.0,0.39652299733191354
2022-01-01,-1.5650371156833258,-1.366754148686218,1.9942934703090403,-1.5650371375668555,-1.5650370951625168,1.8124906282736706,1.8124906282736706,1.8124906282736706,1.8124906282736706,1.8124906282736706,1.8124906282736706,0.0,0.0,0.0,0.24745351259034476
2023-01-01,-1.7192892840522083,-1.6618736137575907,1.923387722570237,-1.719289315673091,-1.7192892536232662,1.830614257588478,1.830614257588478,1.830614257588478,1.830614257588478,1.830614257588478,1.830614257588478,0.0,0.0,0.0,0.1113249735362698
