ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,0.7329936324100144,-0.1676225774029203,2.899282153152081,0.732993628791108,0.7329936358237968,0.6555357306998505,0.6555357306998505,0.6555357306998505,0.6555357306998505,0.6555357306998505,0.6555357306998505,0.0,0.0,0.0,1.388529363109865
2021-01-01,0.7601412176426698,-1.064903247346445,1.9422223496309625,0.7601412057430799,0.7601412283762231,-0.33164805541074716,-0.33164805541074716,-0.33164805541074716,-0.33164805541074716,-0.33164805541074716,-0.33164805541074716,0.0,0.0,0.0,0.4284931622319227
2022-01-01,0.7872146291451813,-0.713794953741997,2.3464492630933615,0.7872146082765124,0.7872146499115672,-0.010157041830787332,-0.010157041830787332,-0.010157041830787332,-0.010157041830787332,-0.010157041830787332,-0.010157041830787332,0.0,0.0,0.0,0.7770575873143939
2023-01-01,0.8142880406476927,-0.25682303490796776,2.586831800016661,0.8142880106628815,0.8142880728923507,0.31903789679373024,0.31903789679373024,0.31903789679373024,0.31903789679373024,0.31903789679373024,0.31903789679373024,0.0,0.0,0.0,1.1333259374414228
