ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,-0.3594444941365595,0.31568080582377944,1.5757025762995185,-0.3594444961656072,-0.35944449218954716,1.3212128925205107,1.3212128925205107,1.3212128925205107,1.3212128925205107,1.3212128925205107,1.3212128925205107,0.0,0.0,0.0,0.9617683983839511
2021-01-01,-0.3947866021888374,0.011661312505676863,1.2846859561977855,-0.3947866082801245,-0.39478659606081107,1.0558593904197386,1.0558593904197386,1.0558593904197386,1.0558593904197386,1.0558593904197386,1.0558593904197386,0.0,0.0,0.0,0.6610727882309013
2022-01-01,-0.4300321471043603,0.08132151306729997,1.36674039466134,-0.4300321580380087,-0.4300321354735274,1.1435604236745747,1.1435604236745747,1.1435604236745747,1.1435604236745747,1.1435604236745747,1.1435604236745747,0.0,0.0,0.0,0.7135282765702144
2023-01-01,-0.4652776920198833,0.13600446283014173,1.4120481693430726,-0.4652777097002917,-0.4652776740350869,1.232047680292026,1.232047680292026,1.232047680292026,1.232047680292026,1.232047680292026,1.232047680292026,0.0,0.0,0.0,0.7667699882721426
